,sensorValue
16178,0.01435414428342452
16179,0.06873646850217452
16180,0.06347548217404952
16181,0.016618060299049553
16182,0.0037032653771744695
16183,0.040248187252174494
16184,0.06462758178342454
16185,0.04388173217404967
16186,0.02618129272092462
16187,0.05907655639279952
16188,0.10524110717404955
16189,0.08998182983029968
16190,0.014579730220924514
16191,-0.035065289310325376
16192,-0.0016221740759503334
16193,0.06615834350217442
16194,0.08187684936154938
16195,0.041343890377174564
16196,0.019051165767799416
16197,0.04828065795529968
16198,0.07006581420529967
16199,0.029879290767799604
16200,-0.03193931274782558
16201,-0.036459088138450335
16202,0.018342181392799528
16203,0.053855853267799514
16204,0.023836810299049604
16205,-0.020474713138450396
16206,-0.006786480716575394
16207,0.04974696654904953
16208,0.06645643920529953
16209,0.017061175533424677
16210,-0.030005718997825337
16211,-0.01841221313845054
16212,0.012605853267799505
16213,-0.004111676029075584
16214,-0.054465679935325584
16215,-0.05925132446657533
16216,0.010760882564674557
16217,0.08920839233029954
16218,0.10687660522092446
16219,0.08329481811154937
16220,0.07692201537717458
16221,0.08380238647092453
16222,0.053404681392799525
16223,-0.011652691654075564
16224,-0.04311387329470051
16225,-0.009034283450950475
16226,0.03125697631467461
16227,0.013919085689674482
16228,-0.03310752563845054
16229,-0.035065289310325376
16230,0.014692523189674622
16231,0.045074114986549674
16232,0.015240374752174546
16233,-0.026501080325950443
16234,-0.023286480716575575
16235,0.0006578552209244304
16236,-0.013981060794700628
16237,-0.057736676029075396
16238,-0.05974277954470053
16239,0.0040577575646745245
16240,0.06757631225217442
16241,0.06609389037717461
16242,0.028098773189674464
16243,0.02802626342404957
16244,0.07195912475217447
16245,0.0933253356896746
16246,0.06291957397092451
16247,0.035704241939674475
16248,0.06252479858029947
16249,0.10678798217404961
16250,0.09760341186154942
16251,0.04045765990842454
16252,0.011985491939674464
16253,0.04331776733029957
16254,0.07198329467404951
16255,0.038298480220924525
16256,-0.022271343997825488
16257,-0.03184263306032542
16258,0.012557513424049427
16259,0.034205706783424494
16260,-0.006577008060325573
16261,-0.050348736575950515
16262,-0.024084088138450532
16263,0.049827532955299514
16264,0.07995936889279953
16265,0.03498720092404972
16266,-0.013078717044700428
16267,0.005491839595924475
16268,0.059036273189674526
16269,0.06429725951779952
16270,0.010849505611549626
16271,-0.025872662357200538
16272,-0.0007520568884504808
16273,0.033327532955299555
16274,0.00848085326779957
16275,-0.05237095337282538
16276,-0.06587388306032538
16277,-0.009340435794700452
16278,0.04719301147092447
16279,0.04506605834592459
16280,0.017923236080299665
16281,0.02958925170529958
16282,0.06793886108029956
16283,0.05976137084592459
16284,-0.012522808841575417
16285,-0.07409971313845043
16286,-0.06118491821657557
16287,-0.010339459232200587
16288,-0.0001155822790754879
16289,-0.033590924075950435
16290,-0.04307359009157552
16291,-0.00724570923220047
16292,0.01175990600217447
16293,-0.027355084232200566
16294,-0.07202915649782549
16295,-0.051952008060325516
16296,0.01420106811154942
16297,0.04190785522092466
16298,0.0007787048302996258
16299,-0.04527305298220052
16300,-0.03608042602907546
16301,-0.00315293579470044
16302,-0.015463482669700435
16303,-0.06837949829470058
16304,-0.08656333618532552
16305,-0.03659605102907548
16306,0.01816493529904961
16307,0.006241107174049576
16308,-0.048656842044700443
16309,-0.06342466431032534
16310,-0.015672955325950477
16311,0.026648577877174562
16312,0.007320697017799471
16313,-0.03574204712282558
16314,-0.031045025638450463
16315,0.014813372799049374
16316,0.028485491939674423
16317,-0.01142710571657557
16318,-0.040277935794700515
16319,-0.013473492435325474
16320,0.021000872799049608
16321,1.3323970924572492e-05
16322,-0.05212119751345057
16323,-0.05439317016970047
16324,0.013959368892799473
16325,0.08161098022092461
16326,0.08630800170529951
16327,0.05750551147092442
16328,0.05620839233029962
16329,0.0744889099084245
16330,0.05599086303342449
16331,-0.0013965881384503387
16332,-0.028901959232200625
16333,0.013894915767799665
16334,0.07341737670529946
16335,0.07527846068967459
16336,0.030886370845924604
16337,0.015183978267799603
16338,0.051817523189674475
16339,0.08110341186154946
16340,0.05622450561154957
16341,0.01710145873654967
16342,0.02772011108029937
16343,0.07255531615842448
16344,0.07573768920529966
16345,0.019381488033424432
16346,-0.02344761352907554
16347,0.005354876705299549
16348,0.06387025756467457
16349,0.07330458373654958
16350,0.03321473998654967
16351,0.015055072017799542
16352,0.0494247009240496
16353,0.08004799193967438
16354,0.052123675533424674
16355,-0.0005264709509504861
16356,-0.003523541263450447
16357,0.04390590209592449
16358,0.06380580443967454
16359,0.018068255611549677
16360,-0.035605084232200435
16361,-0.039673687747825426
16362,-0.02338316040407551
16363,-0.040511578372825374
16364,-0.07087705688845047
16365,-0.0502762268103254
16366,0.022040179439674512
16367,0.0690426208459245
16368,0.04153724975217443
16369,-0.011499615482200465
16370,-0.012224713138450527
16371,0.03444740600217466
16372,0.04786976928342446
16373,-0.009300152591575461
16374,-0.07306040649782553
16375,-0.06572080688845028
16376,-0.005481304935325282
16377,0.01990516967404954
16378,-0.019660992435325486
16379,-0.05763999634157546
16380,-0.03597568970095044
16381,0.007522113033424427
16382,-0.0007278869665754417
16383,-0.05643955688845037
16384,-0.08188242798220058
16385,-0.040640484622825435
16386,0.01094618529904956
16387,0.013330950924049567
16388,-0.00589219360720028
16389,0.02033217162717449
16390,0.08708143920529943
16391,0.11352333373654955
16392,0.06039784545529958
16393,-0.008848980716575472
16394,-0.019999371341575367
16395,0.0070789977990495245
16396,-0.0026211975134504684
16397,-0.05894517212282557
16398,-0.08802964477907538
16399,-0.04408067016970052
16400,0.018237445064674507
16401,0.02354677123654958
16402,-0.013554058841575456
16403,-0.017131207279075467
16404,0.027929583736549413
16405,0.05187391967404942
16406,0.012323870845924567
16407,-0.036934429935325586
16408,-0.02963511352907533
16409,0.013202044674049507
16410,0.024634417720924562
16411,0.0026075622521746222
16412,0.00863392943967467
16413,0.05799696654904962
16414,0.08365736693967452
16415,0.03875770873654938
16416,-0.024631939700950456
16417,-0.02721812134157542
16418,0.025061419674049512
16419,0.055652484127174606
16420,0.03266688842404952
16421,0.011187884517799507
16422,0.04334193725217461
16423,0.09239076537717472
16424,0.08267445678342455
16425,0.015514300533424619
16426,-0.026646099857200456
16427,0.0006739685021746045
16428,0.040933001705299565
16429,0.02609266967404955
16430,-0.020241070560325536
16431,-0.02361680298220037
16432,0.023667620845924553
16433,0.05155165404904949
16434,0.023554827877174667
16435,-0.00538462524782557
16436,0.026648577877174562
16437,0.08967567748654948
16438,0.09815932006467443
16439,0.03501137084592454
16440,-0.022166607669700467
16441,-0.014222760013450575
16442,0.01645692748654959
16443,-0.00480454712282552
16444,-0.06953965454470046
16445,-0.09779429321657562
16446,-0.0563187072790754
16447,-0.0022828186072005874
16448,0.009399310299049501
16449,0.005250140377174528
16450,0.038959124752174557
16451,0.09394569701779942
16452,0.09805458373654963
16453,0.03288441772092443
16454,-0.028450787357200413
16455,-0.01684116821657544
16456,0.03809706420529957
16457,0.05335634154904967
16458,0.014966448970924473
16459,-0.008268902591575422
16460,0.02219325561154961
16461,0.05547523803342447
16462,0.03597011108029946
16463,-0.0063433654822004915
16464,-0.0007601135290755678
16465,0.05360609740842448
16466,0.08201381225217452
16467,0.046097308345924626
16468,0.000182513424049624
16469,0.0034373962365494837
16470,0.028759417720924496
16471,0.012025775142799677
16472,-0.03997178345095054
16473,-0.05575474243532552
16474,-0.011999127200950532
16475,0.024908343502174413
16476,-0.0006473205603254595
16477,-0.0474080627478255
16478,-0.038843853763450564
16479,0.023192279049049525
16480,0.06099403686154958
16481,0.03488246459592448
16482,-0.0026937072790755856
16483,0.006241107174049576
16484,0.03554310912717451
16485,0.02326478881467442
16486,-0.022037701419700628
16487,-0.02985264282595046
16488,0.019333148189674576
16489,0.05596669311154967
16490,0.02498085326779953
16491,-0.029747906497825438
16492,-0.03180234985720043
16493,0.015304827877174576
16494,0.039966204830299557
16495,0.015860736080299587
16496,-0.0012837951697004524
16497,0.030266009517799564
16498,0.06316932983029955
16499,0.02830018920529942
16500,-0.05575474243532552
16501,-0.10029185181032552
16502,-0.06901597290407557
16503,-0.02187656860720044
16504,-0.017961041263450328
16505,-0.030569683841575435
16506,0.0021322204552993718
16507,0.07279701537717442
16508,0.10483827514279942
16509,0.06271815795529956
16510,0.0070467712365496205
16511,0.006176654049049546
16512,0.03912831420529961
16513,0.037718402095924475
16514,-0.0022908752478254524
16515,-0.016430279544700443
16516,0.0214842712365495
16517,0.05133412475217458
16518,0.018213275142799468
16519,-0.03779649048220057
16520,-0.033631207279075426
16521,0.03865297240842458
16522,0.09865077514279963
16523,0.08856386108029968
16524,0.04761195678342456
16525,0.045775042720924475
16526,0.07829970092404959
16527,0.07700258178342456
16528,0.021943499752174578
16529,-0.023367047122825335
16530,-0.013344586185325413
16531,0.008069964595924572
16532,-0.01583408813845044
16533,-0.05785752563845037
16534,-0.045563092044700326
16535,0.026551898189674628
16536,0.08072474975217458
16537,0.06237977904904968
16538,0.015377337642799471
16539,0.015409564205299375
16540,0.05755385131467472
16541,0.06524794311154958
16542,0.010277484127174663
16543,-0.040600201419700443
16544,-0.024446636966575452
16545,0.023474261470924462
16546,0.01990516967404954
16547,-0.04394370727907537
16548,-0.08474253540407539
16549,-0.04051963501345046
16550,0.04173866576779961
16551,0.06839003295529955
16552,0.026390765377174663
16553,-0.009429058841575522
16554,0.0029942810021745814
16555,0.015232318111549459
16556,-0.01929038696657548
16557,-0.060508160404075584
16558,-0.04142197876345044
16559,0.025528704830299676
16560,0.06027699584592461
16561,0.028735247799049457
16562,-0.009984967044700532
16563,0.007965228267799551
16564,0.05628895873654938
16565,0.05953578490842437
16566,0.010623919674049631
16567,-0.018307476810325518
16568,0.010309710689674567
16569,0.04308412475217449
16570,0.024255755611549468
16571,-0.014818951419700577
16572,-0.0043533752478255305
16573,0.05322743529904961
16574,0.07886366576779946
16575,0.030048480220924434
16576,-0.03699082641970053
16577,-0.05099326782595037
16578,-0.02586460571657545
16579,-0.023004498294700415
16580,-0.04450767212282547
16581,-0.03291416626345045
16582,0.027405902095924528
16583,0.07309511108029954
16584,0.0514388610802996
16585,-0.0010823791540754968
16586,-0.01545542602907557
16587,0.005959124752174416
16588,0.00115736693967472
16589,-0.045136090091575376
16590,-0.07018418579470054
16591,-0.026605816654075465
16592,0.03987758178342449
16593,0.04962611693967456
16594,0.003179583736549585
16595,-0.022045758060325493
16596,0.010309710689674567
16597,0.04114247436154961
16598,0.008166644283424507
16599,-0.056689312747825626
16600,-0.07294761352907542
16601,-0.02758067016970034
16602,0.013339007564674432
16603,0.008674212642799661
16604,-0.0006231506384504204
16605,0.034245989986549485
16606,0.08216688842404962
16607,0.0720638610802995
16608,0.004976214595924677
16609,-0.040962750247825586
16610,-0.024809185794700372
16611,0.0050326110802996205
16612,-0.0018880432165755412
16613,-0.017695172122825564
16614,0.01094618529904956
16615,0.06582802123654963
16616,0.07543959350217455
16617,0.02459413451779957
16618,-0.01659141235720063
16619,0.008069964595924572
16620,0.05926991576779961
16621,0.06052675170529942
16622,0.012412493892799414
16623,-0.011048443607200475
16624,0.021041156002174377
16625,0.0474105407677996
16626,0.011203997799049459
16627,-0.04876963501345033
16628,-0.05443345337282546
16629,-0.004965679935325484
16630,0.02251552123654954
16631,-0.012071636966575428
16632,-0.05264487915407545
16633,-0.029135601810325484
16634,0.03721083373654954
16635,0.05913295287717446
16636,0.008819232174049674
16637,-0.04360532837282549
16638,-0.03749839477907546
16639,-0.008067486575950467
16640,-0.021779888919700507
16641,-0.0675496643103255
16642,-0.07457505493532546
16643,-0.02741148071657551
16644,0.005225970455299489
16645,-0.022110211185325523
16646,-0.06087876587282537
16647,-0.0490113342322005
16648,-0.008897320560325328
16649,-0.00681870727907552
16650,-0.04391953735720033
16651,-0.053152447513450385
16652,-0.005150982669700488
16653,0.04078798217404955
16654,0.021822650142799604
16655,-0.033010845950950385
16656,-0.042614361575950443
16657,0.007675189205299526
16658,0.04717689818967452
16659,0.02872719115842437
16660,-0.0033382385290754435
16661,0.01308925170529962
16662,0.05774721068967459
16663,0.05635341186154963
16664,-0.002532574466575399
16665,-0.0443868225134505
16666,-0.018621685794700582
16667,0.026688861080299553
16668,0.020074359127174368
16669,-0.023495953372825396
16670,-0.026348004154075566
16671,0.03226405639279961
16672,0.08227162475217442
16673,0.06622279662717467
16674,0.02384486693967447
16675,0.03177260131467463
16676,0.08782265014279966
16677,0.11071156615842437
16678,0.059849993892799436
16679,-0.0037249572790756247
16680,-0.006891217044700415
16681,0.030588275142799493
16682,0.030862200924049565
16683,-0.02196519165407551
16684,-0.05809922485720054
16685,-0.02779014282595038
16686,0.02273305053342467
16687,0.019317034908424624
16688,-0.029747906497825438
16689,-0.04697300415407546
16690,-0.0009454162634505714
16691,0.04689491576779958
16692,0.032771624752174544
16693,-0.015374859622825587
16694,-0.021256207279075623
16695,0.02230604858029972
16696,0.041641986080299676
16697,-0.001171002200950566
16698,-0.049317486575950475
16699,-0.045095806888450385
16700,-0.01834776001345051
16701,-0.027483990482200626
16702,-0.05757554321657543
16703,-0.0433797424353255
16704,0.019695697017799496
16705,0.05740077514279962
16706,0.027107806392799416
16707,-0.016535015872825465
16708,-0.004305035404075452
16709,0.04295521850217443
16710,0.04687880248654963
16711,-0.0070362365759504275
16712,-0.04582090454470045
16713,-0.019894635013450568
16714,0.02230604858029972
16715,0.009826312252174674
16716,-0.04248545532595038
16717,-0.057309674075950445
16718,-0.011999127200950532
16719,0.02742201537717448
16720,0.0064183532677994926
16721,-0.03898081665407549
16722,-0.047174420169700415
16723,-0.029320904544700488
16724,-0.03968174438845051
16725,-0.07407554321657539
16726,-0.06680845337282548
16727,0.00762684936154967
16728,0.08320619506467453
16729,0.08496254272092463
16730,0.03221571654904953
16731,0.008190814205299546
16732,0.03837904662717451
16733,0.06257313842404955
16734,0.039241107174049494
16735,0.011824359127174722
16736,0.03535780639279951
16737,0.08173988647092467
16738,0.07372352904904966
16739,0.0027042419396745565
16740,-0.04995396118532547
16741,-0.026114361575950484
16742,0.027736224361549544
16743,0.031071673580299608
16744,-0.014287213138450383
16745,-0.032583843997825435
16746,0.010656146236549535
16747,0.05911683959592451
16748,0.05338856811154957
16749,0.01990516967404954
16750,0.02532728881467472
16751,0.06868812865842466
16752,0.07996742553342462
16753,0.02988734740842447
16754,-0.019274273685325527
16755,-0.0016302307165754204
16756,0.05444398803342443
16757,0.06453895873654947
16758,0.010414447017799588
16759,-0.03330088501345063
16760,-0.006190289310325392
16761,0.05317909545529953
16762,0.06693178100217456
16763,0.032916644283424557
16764,0.020638323970924466
16765,0.056015032955299526
16766,0.07728456420529972
16767,0.03466493529904957
16768,-0.025123394779075436
16769,-0.02605796509157554
16770,0.02202406615842456
16771,0.03892689818967443
16772,-0.003958599857200484
16773,-0.042590191654075626
16774,-0.01894395141970051
16775,0.030394915767799624
16776,0.02825990600217443
16777,-0.025945172122825433
16778,-0.05407090454470054
16779,-0.01727622681032548
16780,0.02461830443967461
16781,0.0037274352990495085
16782,-0.054030621341575324
16783,-0.06831504516970033
16784,-0.02177183227907542
16785,0.018559710689674436
16786,0.0036146423302996222
16787,-0.027161724857200475
16788,-0.011692974857200333
16789,0.03327919311154948
16790,0.031845111080299526
16791,-0.03488804321657546
16792,-0.09237217407595044
16793,-0.0735921447790755
16794,-0.009300152591575461
16795,0.026261859127174603
16796,0.02566566772092438
16797,0.03968422240842462
16798,0.07616469115842461
16799,0.07976600951779966
16800,0.024739154049049583
16801,-0.030279644779075632
16802,-0.017952984622825463
16803,0.04027235717404953
16804,0.06583607787717449
16805,0.039458636470924624
16806,0.022072406002174416
16807,0.05249428100217446
16808,0.08298866576779962
16809,0.05196254272092449
16810,-0.01598716431032554
16811,-0.03584678345095038
16812,0.01941371459592456
16813,0.07669642943967458
16814,0.061050433345924526
16815,-0.003918316654075493
16816,-0.03871494751345028
16817,-0.02475278931032543
16818,-0.01614024048220042
16819,-0.03893247681032541
16820,-0.046425152591575536
16821,0.0007061950646745085
16822,0.05710267943967451
16823,0.044985491939674604
16824,-0.03201182251345047
16825,-0.08711118774782545
16826,-0.07144907837282544
16827,-0.037772320560325534
16828,-0.05170225220095048
16829,-0.09058359985720044
16830,-0.08267197876345045
16831,-0.02045054321657558
16832,0.022886126705299548
16833,-0.001477154544700543
16834,-0.04646543579470053
16835,-0.03732114868532532
16836,0.01865639037717437
16837,0.04432484740842457
16838,0.010293597408424615
16839,-0.022593609622825417
16840,0.0026720153771744304
16841,0.053428851314674564
16842,0.05800502318967449
16843,0.014982562252174425
16844,-0.010299176029075374
16845,0.004815081783424491
16846,0.004976214595924677
16847,-0.04565977173220048
16848,-0.09475693970095045
16849,-0.07463950806032549
16850,-0.0066817443884503724
16851,0.01955873412717457
16852,-0.03043272095095051
16853,-0.08729649048220045
16854,-0.07760435181032532
16855,-0.026307720950950575
16856,-0.011394879154075443
16857,-0.04303330688845053
16858,-0.05284629516970063
16859,-0.00660117798220039
16860,0.03663075561154949
16861,0.012299700924049528
16862,-0.04961558227907559
16863,-0.06441563110720039
16864,-0.012313336185325374
16865,0.035406146236549585
16866,0.020622210689674514
16867,-0.01982212524782545
16868,-0.014778668216575586
16869,0.02961342162717462
16870,0.038749652095924514
16871,-0.012039410404075523
16872,-0.05669736938845049
16873,-0.04105942993532552
16874,-0.0046675842322003724
16875,-0.013836041263450394
16876,-0.055037701419700324
16877,-0.05486045532595063
16878,0.006208880611549672
16879,0.05894765014279946
16880,0.04510634154904958
16881,0.0030990173302996027
16882,0.010503070064674436
16883,0.0678099548302995
16884,0.09585512084592462
16885,0.05419423217404962
16886,0.0012862731896745583
16887,0.004516986080299379
16888,0.04049794311154953
16889,0.03749281615842448
16890,-0.009743267825950586
16891,-0.03377622681032544
16892,-0.005110699466575497
16893,0.01941371459592456
16894,-0.009533795169700543
16895,-0.05127525024782553
16896,-0.03752256470095028
16897,0.019010882564674425
16898,0.03672743529904943
16899,-0.016937847904075376
16900,-0.07396275024782528
16901,-0.05766416626345028
16902,0.00959266967404937
16903,0.037396136470924546
16904,-0.003974713138450436
16905,-0.046642681888450443
16906,-0.03234214477907549
16907,0.0010042907677996205
16908,-0.019322613529075383
16909,-0.08680503540407547
16910,-0.11655015259157553
16911,-0.05986362915407528
16912,0.02641493529904948
16913,0.05682069701779957
16914,0.030974993892799674
16915,0.016255511470924633
16916,0.036090960689674434
16917,0.041706439205299484
16918,0.0036952087365496045
16919,-0.029151715091575436
16920,8.583373654946769e-05
16921,0.06430531615842461
16922,0.08620326537717449
16923,0.052075335689674374
16924,0.028219622799049437
16925,0.05603114623654948
16926,0.08812880248654942
16927,0.06258925170529972
16928,0.0023497497521745014
16929,-0.014005230716575445
16930,0.02973427123654937
16931,0.05922157592404953
16932,0.019188128658424564
16933,-0.04450767212282547
16934,-0.05457847290407547
16935,-0.015463482669700435
16936,-0.0003169982947004435
16937,-0.03536338501345049
16938,-0.06408530884157537
16939,-0.046529888919700335
16940,-0.02661387329470033
16941,-0.05434483032595039
16942,-0.09580430298220044
16943,-0.08305869751345063
16944,-0.025131451419700523
16945,-0.00013975220095052698
16946,-0.03608848266970033
16947,-0.0701600158728255
16948,-0.051291363529075484
16949,-0.01982212524782545
16950,-0.03865855102907534
16951,-0.08907700806032537
16952,-0.09364512329470043
16953,-0.03021519165407538
16954,0.03192567748654951
16955,0.02838881225217449
16956,-0.011306256107200374
16957,-0.012071636966575428
16958,0.032127093502174464
16959,0.04761195678342456
16960,-0.005223492435325383
16961,-0.0678074768103254
16962,-0.0699747131384505
16963,-0.03060191040407534
16964,-0.016945904544700463
16965,-0.033889019779075324
16966,-0.022650006107200582
16967,0.03132142943967442
16968,0.06073622436154946
16969,0.01692421264279953
16970,-0.04956724243532551
16971,-0.054844342044700456
16972,0.0036226989709244872
16973,0.049102435299049674
16974,0.03825014037717467
16975,0.01546596068967454
16976,0.030676898189674562
16977,0.05534633178342463
16978,0.031909564205299557
16979,-0.024801129154075507
16980,-0.03912583618532528
16981,0.015506243892799532
16982,0.07369935912717462
16983,0.06949379272092449
16984,0.026753314205299583
16985,0.01173573608029943
16986,0.02806654662717456
16987,0.024642474361549427
16988,-0.0053443420447005785
16989,-0.007535748294700495
16990,0.03927333373654962
16991,0.07642250365842451
16992,0.05031093139279963
16993,-0.0036605041540753724
16994,-0.014126080325950419
16995,0.01874501342404966
16996,0.02751063842404955
16997,-0.015092877200950428
16998,-0.05060654907595041
16999,-0.02027329712282544
17000,0.043204974361549464
17001,0.057279925533424425
17002,0.009673236080299574
17003,-0.02605796509157554
17004,-0.005046246341575467
17005,0.02352260131467454
17006,0.0008028747521746649
17007,-0.04378257446657563
17008,-0.03291416626345045
17009,0.040804095455299505
17010,0.09534755248654947
17011,0.07369935912717462
17012,0.02230604858029972
17013,0.013637103267799544
17014,0.03728334350217444
17015,0.029250872799049477
17016,-0.015141217044700506
17017,-0.031447857669700374
17018,0.005999407955299629
17019,0.039797015377174505
17020,0.022144915767799533
17021,-0.009050396732200428
17022,0.007304583736549519
17023,0.05363026733029952
17024,0.055418841549049525
17025,-0.001847760013450328
17026,-0.046658795169700396
17027,-0.03021519165407538
17028,0.003517962642799466
17029,-0.00647227173220033
17030,-0.04155894165407559
17031,-0.033808453372825564
17032,0.027091693111549464
17033,0.0718382751427995
17034,0.05101991576779952
17035,0.00749794311154961
17036,0.009310687252174432
17037,0.04653236693967466
17038,0.05491932983029946
17039,0.02465858764279938
17040,0.014692523189674622
17041,0.05215590209592458
17042,0.07921010131467443
17043,0.03497914428342441
17044,-0.047577252200950326
17045,-0.07690342407595052
17046,-0.02459971313845033
17047,0.036517962642799606
17048,0.033907611080299604
17049,-0.006979840091575484
17050,-0.007390728763450483
17051,0.04442958373654937
17052,0.07440028686154943
17053,0.03551893920529947
17054,-0.019701275638450477
17055,-0.017816021732200538
17056,0.026318255611549546
17057,0.035164447017799416
17058,-0.009461285404075426
17059,-0.041325299075950506
17060,-0.02181211548220041
17061,-0.001855816654075415
17062,-0.03268052368532537
17063,-0.07687925415407548
17064,-0.06158775024782548
17065,0.010631976314674496
17066,0.05839979858029953
17067,0.03295692748654955
17068,-0.01776768188845046
17069,-0.027056988529075454
17070,-0.00739878540407557
17071,-0.017010357669700493
17072,-0.05513438110720048
17073,-0.05620591431032551
17074,0.007844378658424578
17075,0.07309511108029954
17076,0.06617445678342437
17077,0.007916888424049473
17078,-0.01588242798220052
17079,0.0255125915490495
17080,0.06902650756467454
17081,0.054178118892799665
17082,0.01139735717404955
17083,0.00972157592404943
17084,0.04544472045529946
17085,0.04796644897092461
17086,-0.0046756408728254595
17087,-0.04744028931032562
17088,-0.02993320923220044
17089,0.0053871032677996755
17090,-0.007431011966575474
17091,-0.052854351810325495
17092,-0.056479840091575584
17093,0.0012379333459244801
17094,0.050061175533424374
17095,0.028082659908424512
17096,-0.02884556274782546
17097,-0.03876328735720058
17098,0.00649086303342461
17099,0.02992763061154946
17100,-0.013529888919700417
17101,-0.06970078735720042
17102,-0.06885484009157539
17103,-0.03025547485720037
17104,-0.03193931274782558
17105,-0.09237217407595044
17106,-0.14134043579470057
17107,-0.12481626587282557
17108,-0.0822449768103255
17109,-0.07588023071657557
17110,-0.09015659790407549
17111,-0.06170859985720045
17112,0.013113421627174437
17113,0.062081683345924565
17114,0.03912831420529961
17115,-0.0073504455603254915
17116,-0.0032496154822003742
17117,0.04264100951779959
17118,0.051624163814674606
17119,-0.004184185794700479
17120,-0.05790586548220045
17121,-0.04913218384157547
17122,-0.012401959232200443
17123,-0.018742535404075333
17124,-0.06398862915407544
17125,-0.07630723266970052
17126,-0.030400494388450383
17127,0.009866595455299665
17128,-0.009960797122825493
17129,-0.05199229126345051
17130,-0.05010703735720057
17131,-0.012764508060325586
17132,-5.91857947003227e-05
17133,-0.019258160404075575
17134,-0.012184429935325536
17135,0.04434901733029961
17136,0.08733925170529955
17137,0.05462929076779943
17138,-0.01907285766970057
17139,-0.04503135376345058
17140,-0.0007359436072005288
17141,0.04642763061154942
17142,0.04394618529904948
17143,0.02532728881467472
17144,0.03987758178342449
17145,0.06315321654904937
17146,0.03768617553342457
17147,-0.024954205325950385
17148,-0.047029400638450625
17149,0.0070709411584244375
17150,0.0734818298302995
17151,0.07121791381467446
17152,0.013403460689674462
17153,-0.016470562747825435
17154,0.009326800533424606
17155,0.02846937865842447
17156,-0.0023875549353253867
17157,-0.03681358032595039
17158,-0.018379986575950413
17159,0.024908343502174413
17160,0.02394960326779949
17161,-0.02007993774782557
17162,-0.03480747681032548
17163,0.00893202514279956
17164,0.04674989623654957
17165,0.01643275756467455
17166,-0.04562754516970058
17167,-0.05238706665407533
17168,0.010414447017799588
17169,0.06529628295529943
17170,0.056699847408424375
17171,0.02527894897092442
17172,0.03537391967404946
17173,0.07177382201779947
17174,0.06563466186154954
17175,0.008996478267799368
17176,-0.027016705325950463
17177,-0.002766217044700481
17178,0.029444232174049567
17179,0.01362098998654937
17180,-0.01900840454470054
17181,-0.0056746643103253724
17182,0.03967616576779953
17183,0.04488881225217467
17184,-0.003934429935325445
17185,-0.03798179321657558
17186,-0.014198590091575536
17187,0.01707728881467463
17188,-0.006649517825950468
17189,-0.05987168579470037
17190,-0.06546299438845038
17191,-0.010363629154075626
17192,0.03296498412717441
17193,0.012219134517799546
17194,-0.029884869388450586
17195,-0.02277891235720042
17196,0.024642474361549427
17197,0.03554310912717451
17198,-0.020192730716575458
17199,-0.07769297485720039
17200,-0.06766245727907538
17201,-0.012587261966575447
17202,0.013596820064674553
17203,-0.0012435119665754613
17204,0.0008914977990495121
17205,0.04140028686154951
17206,0.06012391967404951
17207,0.009504046627174523
17208,-0.062006695560325564
17209,-0.07088511352907534
17210,-0.013964947513450454
17211,0.029428118892799615
17212,0.01051918334592461
17213,-0.027467877200950452
17214,-0.027951275638450568
17215,-0.01337681274782554
17216,-0.04566782837282557
17217,-0.1173397033728254
17218,-0.14735068970095044
17219,-0.09587681274782534
17220,-0.026460797122825452
17221,-0.016446392825950396
17222,-0.048463482669700575
17223,-0.04733555298220038
17224,-0.002202252200950383
17225,0.01777821654904943
17226,-0.021763775638450333
17227,-0.06232090454470063
17228,-0.044966900638450324
17229,-0.0020250061072004666
17230,-0.002887066654075454
17231,-0.043548931888450326
17232,-0.05202451782595041
17233,0.0016327087365495263
17234,0.05703016967404961
17235,0.05045595092404942
17236,0.007481829830299436
17237,0.0003517028771746755
17238,0.03607484740842448
17239,0.04966640014279955
17240,0.01165516967404967
17241,-0.022408306888450413
17242,0.002559222408424544
17243,0.052929339595924496
17244,0.052719866939674676
17245,-0.001509381107200447
17246,-0.03415488891970053
17247,-0.003837750247825511
17248,0.04022401733029968
17249,0.042987445064674557
17250,0.028412982174049528
17251,0.04931996459592458
17252,0.08857191772092454
17253,0.07796937865842457
17254,0.010341937252174471
17255,-0.03896470337282554
17256,-0.02200547485720028
17257,0.014958392330299608
17258,0.010970355220924377
17259,-0.013956890872825367
17260,0.004339739986549462
17261,0.06392665404904951
17262,0.08702504272092448
17263,0.03410097045529947
17264,-0.03218101196657552
17265,-0.03342173462282538
17266,0.01608632201779958
17267,0.03613930053342451
17268,-0.00046201782595045593
17269,-0.03185874634157537
17270,-0.002806500247825472
17271,0.05183363647092443
17272,0.06208973998654943
17273,0.030161273189674542
17274,0.019292864986549585
17275,0.046911029049049535
17276,0.05578944701779953
17277,0.0074173767052996276
17278,-0.04991367798220048
17279,-0.04701328735720045
17280,0.0012782165490494712
17281,0.013693499752174487
17282,-0.03644297485720038
17283,-0.08167295532595054
17284,-0.06385972290407538
17285,-0.02045054321657558
17286,-0.02276279907595047
17287,-0.06480234985720057
17288,-0.06962022095095044
17289,-0.0002606018103252783
17290,0.07760682983029943
17291,0.06951796264279952
17292,-0.026348004154075566
17293,-0.10876743774782538
